"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금"
"1421476","풍납유수지공영주차장(구)","송파구 풍납동 387-0","NW","노외 주차장","1","시간제 주차장","02-489-0233","234","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:38:42","N","무료","N","무료","0","","250","5","250","5","0","0","0","0","0"
"1421586","나눔터길 노상공영(구)","강북구 수유동 605-185","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:00:15","N","무료","N","무료","100000","1130510300010","200","5","200","5","0","0","0","0","10000"
"1423651","서강대역 환승 공영주차장(구)","마포구 신수동 93-35","NW","노외 주차장","1","시간제 주차장","02-300-5052","98","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2022-01-27 18:21:33","Y","유료","Y","유료","50000","","150","5","150","5","0","0","0","0",""
"1423770","남부초등학교(지하주차장)(구)","관악구 신림동 467-0","NW","노외 주차장","3","시간제 + 거주자 주차장","","135","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:38:52","N","무료","N","무료","0","","150","5","150","5","0","0","0","0",""
"1423842","마장축산물시장 서문(건물) 공영주차장(구)","성동구 마장동 522-1","NW","노외 주차장","1","시간제 주차장","02-2204-7970","129","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2022-04-29 13:17:36","N","무료","N","무료","120000","","250","5","250","5","0","0","0","0",""
"1424206","다산아트 공영주차장(구)","중구 신당동 432-612","NW","노외 주차장","1","시간제 주차장","02-2280-8360","77","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2022-10-18 15:23:55","N","무료","N","무료","140000","","150","5","150","5","0","0","0","0","0"
"1424461","DDP북측 마장로 관광버스전용 주차장(시)","중구 신당동 222-3","NS","노상 주차장","4","버스전용 주차장","02-2290-6449","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-10-07 13:18:00","Y","유료","Y","유료","0","1114016200222","0","0","0","0","0","0","0","0","0"
"1425391","영등포구청별관 공영주차장(구)","영등포구 당산동3가 560-0","NW","노외 주차장","1","시간제 주차장","02-2677-1401","61","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-02-11 09:14:57","N","무료","N","무료","84000","","150","5","150","5","0","0","0","0","0"
"1425816","동국제강 공영주차장(시)","중구 삼각동 111-1","NW","노외 주차장","1","시간제 주차장","","13","Y","유료","N","야간 미개방","0900","1900","0900","1900","0000","0000","2022-09-30 18:24:32","N","무료","Y","유료","350000","","700","5","700","5","0","0","0","0",""
"1430035","남대문 초입 관광버스전용 주차장(시)","중구 남창동 282-10","NS","노상 주차장","4","버스전용 주차장","02)2290-6449","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-09-29 10:52:46","Y","유료","Y","유료","0","1114011200195","0","0","0","0","0","0","0","0","0"
"1430042","남대문 시장 관광버스전용 주차장(시)","중구 남창동 51-4","NS","노상 주차장","4","버스전용 주차장","02)2290-6449","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-09-29 10:10:18","Y","유료","Y","유료","0","1114011200203","0","0","0","0","0","0","0","0","0"
"1431448","고척근린공원지하주차장(구)","구로구 고척동 9-14","NW","노외 주차장","1","시간제 주차장","02-850-0920","199","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-07-01 17:33:39","N","무료","N","무료","112000","","150","5","150","5","0","0","0","0",""
"1431644","황학어린이공원 지하주차장(구)","중구 황학동 755-0","NW","노외 주차장","3","시간제 + 거주자 주차장","02-2280-8368","113","Y","유료","N","야간 미개방","0000","2400","0000","0000","0000","0000","2021-05-26 15:09:20","N","무료","N","무료","180000","","200","5","200","5","0","0","0","0",""
"1432682","구로4동 주택가 공동 주차장(구)","구로구 구로동 741-44","NW","노외 주차장","1","시간제 주차장","02-839-4875","198","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-27 09:10:33","N","무료","N","무료","75000","","100","5","100","5","0","0","0","0","0"
"1433547","한남동 공영주차장(구)","용산구 한남동 685-46","NW","노외 주차장","1","시간제 주차장","02-749-3633","250","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2021-08-24 17:29:21","N","무료","N","무료","180000","","250","5","250","5","0","0","0","0",""
"1434175","독산4동 공영주차장(구)","금천구 독산동 187-40","NW","노외 주차장","1","시간제 주차장","","63","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2021-01-29 11:00:51","N","무료","N","무료","350000","","65","5","65","5","0","0","0","0","50000"
"1436808","가산디지털 서측(구)","금천구 가산동 505-3","NW","노외 주차장","1","시간제 주차장","","160","Y","유료","N","야간 미개방","0830","1900","0000","2400","0000","2400","2019-06-10 09:36:32","N","무료","N","무료","100000","","300","10","300","10","0","0","0","0","9000"
"1437917","영남 공영주차장(시)","영등포구 영등포동4가 123-0","NW","노외 주차장","1","시간제 주차장","","570","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2022-08-17 15:54:14","N","무료","N","무료","110000","","160","5","160","5","0","0","0","0",""
"1439690","수유마을시장 공영주차장(구)","강북구 수유동 55-53","NW","노외 주차장","1","시간제 주차장","02-944-3053","116","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:37:03","N","무료","N","무료","80000","","100","5","100","5","0","0","0","0","10000"
"1440586","시흥 4동 공영주차장(구)","금천구 시흥동 704-56","NW","노외 주차장","3","시간제 + 거주자 주차장","","124","Y","유료","N","야간 미개방","0830","1900","0830","1900","0830","1900","2019-06-10 09:36:52","N","무료","N","무료","","","65","5","65","5","0","0","0","0",""
"1440587","시흥 4동 (삼성)공영주차장(구)","금천구 시흥동 171-1","NW","노외 주차장","3","시간제 + 거주자 주차장","","51","Y","유료","N","야간 미개방","0830","1900","0830","1900","0830","1900","2019-06-10 09:37:15","N","무료","N","무료","0","","65","5","65","5","0","0","0","0","0"
"1441342","도곡초 공영주차장(구)","강남구 대치동 924-10","NW","노외 주차장","1","시간제 주차장","02-501-5921","200","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-07-08 16:11:21","N","무료","N","무료","180000","","300","5","300","5","0","0","0","0",""
"1441348","서울놀이마당 공영주차장(구)","송파구 잠실동 47-1","NW","노외 주차장","1","시간제 주차장","","17","Y","유료","N","야간 미개방","0900","1800","0900","1800","0900","1800","2020-10-15 09:27:48","N","무료","N","무료","","","500","5","500","5","0","0","0","0","0"
"1441353","신구초 공영주차장(구)","강남구 신사동 550-11","NW","노외 주차장","1","시간제 주차장","02-540-6149","185","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-07-08 16:13:37","N","무료","N","무료","180000","","300","5","300","5","0","0","0","0","0"
"1441360","역삼문화공원 공영주차장(구)","강남구 역삼동 635-0","NW","노외 주차장","1","시간제 주차장","02-2176-0907","59","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-07-08 10:51:39","N","무료","N","무료","180000","","300","5","300","5","0","0","0","0",""
"1441362","천마 공영주차장(구)","송파구 마천동 1-5","NW","노외 주차장","1","시간제 주차장","02-430-7240","140","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-11-16 11:28:55","N","무료","N","무료","60000","","50","5","50","5","0","0","0","0",""
"1441365","보라매공원동문주차장(구)","동작구 신대방동 395-0","NW","노외 주차장","1","시간제 주차장","","52","Y","유료","N","야간 미개방","0900","2200","0900","2200","0900","2200","2019-06-10 09:36:41","N","무료","N","무료","","","100","5","100","5","0","0","0","0","0"
"1441366","빙수골장미(구)","동작구 상도동 301-132","NW","노외 주차장","1","시간제 주차장","","64","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:36:41","N","무료","N","무료","100000","","150","5","150","5","0","0","0","0","35000"
"1441367","탄천(구)","송파구 잠실동 1082-1","NW","노외 주차장","1","시간제 주차장","","859","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:38:31","N","무료","N","무료","60000","","2500","420","0","0","0","0","0","0","17000"
"1441370","도산대로25길 32 공영주차장(구)","강남구 신사동 564-0","NW","노외 주차장","1","시간제 주차장","02-549-0463","26","Y","유료","N","야간 미개방","0900","1900","0000","0000","0000","0000","2020-07-07 18:11:57","Y","유료","Y","유료","200000","","400","5","400","5","0","0","0","0",""
"1441378","방이고분 공영주차장(구)","송파구 방이동 125-0","NW","노외 주차장","1","시간제 주차장","02-3431-4155","61","Y","유료","N","야간 미개방","0900","1800","0900","1500","0900","1800","2020-11-16 11:40:32","N","무료","N","무료","","","100","5","100","5","0","0","0","0",""
"1441382","가재울 공영주차장(구)","노원구 하계동 252-6","NW","노외 주차장","3","시간제 + 거주자 주차장","","121","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:36:45","N","무료","N","무료","100000","","150","5","150","5","0","0","0","0","11000"
"1441386","송파나루공원 동호주차장(구)","송파구 신천동 32-0","NW","노외 주차장","1","시간제 주차장","02-424-1199","20","Y","유료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 09:36:46","Y","유료","Y","유료","0","","500","5","0","0","0","0","0","0","0"
"1441388","엔젤데이케이센터 지하주차장(구)","동작구 사당동 278-34","NW","노외 주차장","1","시간제 주차장","","5","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-06-10 09:36:47","Y","유료","Y","유료","0","","0","0","0","0","0","0","0","0","0"
"1441397","송파근린공원(구)","송파구 송파동 113-2","NW","노외 주차장","1","시간제 주차장","02-418-3854","324","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:36:48","N","무료","N","무료","140000","","150","5","150","5","0","0","0","0","0"
"1447973","중구구민회관 부설(구)","중구 을지로6가 18-14","NW","노외 주차장","1","시간제 주차장","02-2265-7765","71","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:36:53","N","무료","N","무료","240000","","250","5","250","5","0","0","0","0","0"
"1448767","신길6동공영(구)","영등포구 신길동 3203-0","NW","노외 주차장","1","시간제 주차장","02-2677-1401","129","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-08-11 15:23:53","N","무료","N","무료","65000","","50","5","50","5","0","0","0","0","0"
"1448769","경부제3녹지공영주차장(구)","영등포구 신길동 69-39","NW","노외 주차장","1","시간제 주차장","02-2677-1401","143","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2020-08-07 10:52:56","N","무료","N","무료","70000","","100","5","100","5","0","0","0","0","0"
"1449826","경동고(구)","성북구 삼선동3가 43-1","NW","노외 주차장","1","시간제 주차장","","122","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:36:53","N","무료","N","무료","90000","","150","5","150","5","0","0","0","0","10000"
"1449827","정릉시장(구)","성북구 정릉동 405-4","NW","노외 주차장","1","시간제 주차장","","20","Y","유료","N","야간 미개방","0000","2400","0000","2400","0000","2400","2019-06-10 09:36:54","N","무료","N","무료","120000","","150","5","150","5","0","0","0","0","10000"
"1451364","청계7가 공영주차장(시)","종로구 창신동 436-87","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2022-09-30 18:34:57","N","무료","Y","유료","0","1111017400026","450","5","450","5","0","0","0","0","0"
"1451370","동순라길(종묘) 관광버스전용 주차장(시)","종로구 인의동 107-1","NS","노상 주차장","4","버스전용 주차장","02-2290-6449","1","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2021-10-07 13:23:04","Y","유료","Y","유료","0","1111015700003","0","0","0","0","0","0","0","0","0"
"1451371","세운상가밑(구)","종로구 장사동 116-3","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 10:01:24","N","무료","Y","유료","250000","1111015400003","500","5","1000","10","0","0","0","0","0"
"1451378","태화관(구)","종로구 인사동 194-27","NS","노상 주차장","1","시간제 주차장","02-2236-0052","1","Y","유료","N","야간 미개방","1000","2200","0900","1700","0000","0000","2021-02-10 10:22:57","N","무료","Y","유료","250000","1111013600001","500","5","1000","10","0","0","0","0","0"
